,amcl_x,amcl_y,amcl_z,ekf_x,ekf_y,ekf_z,odom_x,odom_y,odom_z,time_index
143,0.185335883823,-0.110582682344,-0.221940102507,0.319110096025,-0.31364653133,-0.469113606156,0.319101989269,-0.313654690981,-0.469127833843,143
144,0.185335883823,-0.110582682344,-0.221940102507,0.319110096025,-0.31364653133,-0.469113606156,0.328568667173,-0.32792326808,-0.480773806572,144
145,0.185335883823,-0.110582682344,-0.221940102507,0.328576976937,-0.327914973739,-0.480761895478,0.328568667173,-0.32792326808,-0.480773806572,145
146,0.185335883823,-0.110582682344,-0.221940102507,0.33814238223,-0.342280443464,-0.489228619138,0.338133901358,-0.342288851738,-0.489237517118,146
147,0.185335883823,-0.110582682344,-0.221940102507,0.33814238223,-0.342280443464,-0.489228619138,0.347769975662,-0.356578230858,-0.500865340233,147
148,0.338141679835,-0.30113697713,-0.447775660622,0.347778583681,-0.356569736841,-0.500855019286,0.347769975662,-0.356578230858,-0.500865340233,148
149,0.338141679835,-0.30113697713,-0.447775660622,0.357062625373,-0.370273046879,-0.511472306728,0.357053875923,-0.370281636715,-0.511482417583,149
150,0.338141679835,-0.30113697713,-0.447775660622,0.357062625373,-0.370273046879,-0.511472306728,0.366812318563,-0.384400546551,-0.522062063217,150
151,0.338141679835,-0.30113697713,-0.447775660622,0.366821210767,-0.384391858048,-0.52205171988,0.366812318563,-0.384400546551,-0.522062063217,151
152,0.338141679835,-0.30113697713,-0.447775660622,0.376458267068,-0.398655149864,-0.52841041921,0.376449227333,-0.398663938046,-0.528418600559,152
153,0.338141679835,-0.30113697713,-0.447775660622,0.376458267068,-0.398655149864,-0.52841041921,0.385917395353,-0.412705689669,-0.533720731735,153
154,0.338141679835,-0.30113697713,-0.447775660622,0.385926549968,-0.412696824024,-0.533714576781,0.385917395353,-0.412705689669,-0.533720731735,154
155,0.338141679835,-0.30113697713,-0.447775660622,0.395320358522,-0.42678870494,-0.53901790841,0.395311117172,-0.426797628403,-0.539022922516,155
156,0.338141679835,-0.30113697713,-0.447775660622,0.395320358522,-0.42678870494,-0.53901790841,0.404840320349,-0.440391242504,-0.541130661964,156
157,0.338141679835,-0.30113697713,-0.447775660622,0.404849629858,-0.440382271261,-0.541130890417,0.404840320349,-0.440391242504,-0.541130661964,157
158,0.338141679835,-0.30113697713,-0.447775660622,0.414474644429,-0.453829736972,-0.542180159319,0.414465337992,-0.453838706017,-0.542175590992,158
159,0.338141679835,-0.30113697713,-0.447775660622,0.414474644429,-0.453829736972,-0.542180159319,0.424284815788,-0.466744869947,-0.54636746645,159
160,0.338141679835,-0.30113697713,-0.447775660622,0.424294063266,-0.466735945761,-0.546371152637,0.424284815788,-0.466744869947,-0.54636746645,160
161,0.338141679835,-0.30113697713,-0.447775660622,0.43368007951,-0.479317388384,-0.551692363716,0.43367087841,-0.479326277971,-0.551688194275,161
162,0.338141679835,-0.30113697713,-0.447775660622,0.43368007951,-0.479317388384,-0.551692363716,0.443212896585,-0.491822004318,-0.555881261826,162
163,0.338141679835,-0.30113697713,-0.447775660622,0.443222045585,-0.491813154516,-0.555887484014,0.443212896585,-0.491822004318,-0.555881261826,163
164,0.338141679835,-0.30113697713,-0.447775660622,0.453004043728,-0.504307004577,-0.561185900902,0.452994972467,-0.504315793514,-0.561182022095,164
165,0.338141679835,-0.30113697713,-0.447775660622,0.453004043728,-0.504307004577,-0.561185900902,0.462711602449,-0.516862511635,-0.562232255936,165
166,0.338141679835,-0.30113697713,-0.447775660622,0.462720625044,-0.516853760387,-0.562237515422,0.462711602449,-0.516862511635,-0.562232255936,166
167,0.338141679835,-0.30113697713,-0.447775660622,0.472533358129,-0.529971184986,-0.565395724228,0.472524404526,-0.529979884624,-0.565391540527,167
168,0.338141679835,-0.30113697713,-0.447775660622,0.472533358129,-0.529971184986,-0.565395724228,0.482618629932,-0.542169988155,-0.567485153675,168
169,0.338141679835,-0.30113697713,-0.447775660622,0.482627532536,-0.542161330748,-0.567487551698,0.482618629932,-0.542169988155,-0.567485153675,169
